"ID","Source_File","Newspaper","Date","Length","Author","Headline","Article","Newspapertype","Rightwing","year_month","Solidarity","Category"
800,"urc_thesun_raw.docx","The Sun","25/5/2024","303 words","JOHN KIERANS","EXODUS AS 25,000 UKRAINIANS LEAVE; REFUGEES MOVING ON Numbers to fall further","THE number of Ukrainians living in Ireland has dropped by around 25,000, the latest Government data shows. Ministers have been told they have either returned home, despite the war with Russia, or moved on to other countries. Just under 107,000 Ukrainians came here and claimed temporary protection when Vladimir Putin's army invaded in 2022. But, as of May 19, 45,000 are in State-serviced accommodation, such as hotels and B&Bs. This number has fallen from 60,000 only last September. Around 8,000 Ukrainian people currently live in homes pledged and provided by the public. Their rooms are paid for by the State. Since March, new arrivals from Ukraine have to stay in designated accommodation centres and there are currently 6,000 there. This means 65,500 are accounted for in State-provided or pledged accommodation. The remaining 41,000 who originally arrived are classed by the Government as ""category unknown"". These have either returned home, gone to another country or are staying in privately sourced accommodation. Previous Central Statistics Office data from late last year estimated that only 78 per cent of PPS numbers which were given to Ukrainian refugees were active, a clear indication that many had left Ireland. A Government insider said: ""Essentially the numbers of Ukrainians arriving are well down and all the data shows at least 25,000 appear to have moved on since 2022."" Ministers expect the numbers to continue falling after the recent crackdown on Government payments and free accommodation for refugees. Justice Minister Helen McEntee said the reduction in payments was ""to bring everybody in line to make sure those who are here, those who have access to work, those who are available to provide for themselves, that they can provide for themselves"". She added: ""That's why these payments are changing."" Graphic   Fleeing war ... refugees and McEntee, right","Tabloid",1,"2024-05",0,"Policy"
1007,"urc_thesun_raw.docx","The Sun","3/11/2022","1092 words","DAN VEVERS","£1.2bn slash & earn; PUBLIC SERVICES HAMMERED AS SNP TRY TO AVOID STRIKES SWINNEY'S MONSTER CUTS HIGH PRICE OF WAGE HIKES","JOHN Swinney yesterday revealed cuts to services will now total a staggering £1.2billion as he hunted for cash to pay for rising public sector pay offers. The Deputy First Minister revealed £615million in budget ""savings"" to help balance the books on top of £560million previously unveiled in September. The latest list includes £400million ""reprioritised"" within funds for health and social care - meaning effective cuts to mental health, social care and Covid-related spending. The cash will instead help meet the costs of rising pay offers for NHS staff aimed at averting winter strikes. Mr Swinney claimed that, without more Westminster funds, he had no option but to find more savings amid soaring inflation, the £700million extra needed for better pay deals and the bill for the Ukrainian refugees scheme And the senior Nat - standing in as Finance Secretary - blasted Tory ministers for their handling of the economy. He described it as a ""calamity giving way to austerity"" that was making the UK's financial crisis worse. They decisions are to Chancellor Jeremy Hunt put back plans for a new ""fiscal statement"" from Halloween to November 17. He is expected to set out brutal cuts and tax rises following a huge hike in the cost of government borrowing in the wake of predecessor Kwasi Kwarteng's disastrous mini-budget. But Mr Swinney told MSPs he could ""wait no longer"" for the Treasury's plans to outline his own proposals. Revealing the new cuts in his Emergency Budget Review, he said: ""They are not decisions we'd wish to make. But in the absence of additional funding from the UK Government, they are decisions we are compelled to make."" He said the impact of soaring inflation meant the Scottish Budget was worth £1.7billion less than when it was set out last December. The Nats No2 added: ""There has never been a time of greater pressure on the public finances."" Pointing to the Scottish Government lacking borrowing powers to offset the cost of inflation, Mr Swinney went on: ""I must balance the books. ""But I am committed to doing so in a way that prioritises funding to help families, to back business, to provide fair pay awards and to protect the delivery of public services."" However, his cost-saving measures include cuts to frontline services, such as within the beleaguered NHS. While the health budget as a whole hasn't been cut, £400million has been shifted from key areas to afford pay deals for employees. Funds set aside for Covid measures - such as vaccines plus Test and Protect - will be slashed by £116million, while mental health will lose £38million. And £70million will be taken from social care, with the ""development"" of the SNP's flagship National Care Service now facing an unspecified delay. Elsewhere, the Scottish Government has found £150million in savings from capital budgets that pay for infrastructure projects and other investments. That includes £61million axed from the ""Net Zero"" capital budget, such as £28.5million for low-carbon buses and £14.7million from road, rail and canal eco projects. Another £10million will come from the botched scheme to give every schoolpupil a free laptop computer. are we compelled make There will also be £16million less for the R100 broadband rollout to the most remote areas. Justice, education, social security, tourism and economic development were among departments hit with extra ""resource savings"" totalling nearly £34million. But Tories hit out after it emerged the £20million earmarked for IndyRef2 had been left untouched. Shadow Finance Secretary Liz Smith said: ""Current difficult circumstances do not absolve the Deputy First Minister or his colleagues of responsibility for the position Scotland finds itself in after 15 years of their government. ""He has announced yet more huge cuts to health, education and justice. ""However, he won't touch the constitution budget. ""He made much of the fixed and finite nature of the Scottish Government's budget. But the obvious conclusion to be drawn is that he and his colleagues, not the UK Government, bear the responsibility - and that they prefer a divisive referendum to practical support measures."" Labour's Daniel Johnson said: ""The Tories' economic vandalism has pushed things to crisis point. But years of low growth and mismanagement from both our governments has laid the groundwork for this perfect storm. ""Nicola Sturgeon promised to open the books and take a Team Scotland approach to tackling the cost of living crisis. But she hasn't."" And Lib Dems leader Alex Cole- Hamilton slammed Mr Swinney over the cuts to the mental health budget. Last night medics warned the cuts risked making the situation in the NHS becoming even more ""precarious"". Dr Lailah Peel, deputy chair of BMA Scotland, said: ""Healthcare is under huge pressure so any area deprioritised will be a cause for serious concern. ""More patients are presenting with mental health issues since the pandemic and cuts to a service already on its knees could be hugely damaging."" Meanwhile, MSPs were told a ""flat cash"" funding settlement for the justice sector could lead to three or four court buildings closing and the system becoming slower. The Scottish Courts and Tribunal Service, warned a Holyrood committee that costsaving options could also include reducing summary and civil cases by 25 per cent. Tory Jamie Greene said: ""I'm concerned about the effect that may have on a backlog which is already immense."" The Scottish Prison Service said there was ""very limited"" opportunity to scale back their operations in order to cut costs. Responding to Mr Swinney's announcement, a No10 source said: ""The Scottish Government is receiving a record £41billion block grant from the Treasury. The UK Government is also investing over £2billion in Scotland for our Levelling Up agenda."" dan.vevers@the-sun.co.uk See The Sun Says £116m cuts to Covid measures including jabs and PPE £38m slashed from mental health services £70m lost from social care budgets £65m from primary care, including cash to pay for extra GPs £13m for doubling investment in sport now delayed £40m gone from school infrastructure funds £28.5m slashed from low emission bus schemes £15m cuts to energy project funding £14.7m gone from green road, rail and canal schemes £10m held back from City Deals programmes £6.2m cuts to rural and marine projects £21m savings from justice and veterans budget £5m from social security funds including child poverty £2.9m education cuts including cash for 'raising attainment' £3.3m axed from finance such as tourism promotion He They are decisions we are compelled to make Graphic   Money troubles ... Mr Swinney revealed 'savings'","Tabloid",1,"2022-11",0,"Policy"
795,"urc_thesun_raw.docx","The Sun","1/11/2023","333 words","ADAM HIGGINS","3-MTH LIMIT ONLY FOR NEW REFUGEES; MARTIN ON UKRAINIAN AID: 'Let kids stay in school'","PROPOSALS to kick Ukrainian refugees out of State accommodation after three months would only apply to new arrivals in Ireland, the Tanaiste revealed. It comes as Micheal Martin laid down his ""bottom line"" in the Cabinet dispute on reducing supports to Ukrainians and declared children must be allowed to stay in Irish schools. Last week, a row broke out between Cabinet ministers about proposals to reduce supports available to Ukrainian refugees coming here to escape the Russian invasion. Equality Minister Roderic O'Gorman wants to put a three-month limit on housing given to refugees, with the Government also discussing reducing welfare payments. Proposals to provide Ukrainian children with 'in-house' education within State accommodation has also been discussed. Earlier this week, The Irish Sun reported on concerns from Ukrainian families living here about the impact cuts to supports would have on their children. Asked about their concerns, Mr Martin ruled out children being denied access to Irish schools. The Tanaiste has also indicated any three-month time limit on housing for Ukrainian refugees would only impact new arrivals here. Asked about the threemonth housing rule, he told The Irish Sun: ""That's not contemplated for those already in accommodation. ""Close to 98,000 now have come into the country and obviously that creates its own challenges. ""The Government will continue to review this and give this consideration."" However, the Fianna Fail leader laid down his ""bottom line"" in the dispute on cutting back supports to Ukrainian people - kids must be allowed stay in Irish schools. He told The Irish Sun: ""Children coming into the country must always be educated and must always be facilitated in terms of access to schools - that would be a bottom line to me."" The Tanaiste was speaking to The Irish Sun as he reviewed soldiers from the 123rd Infantry Battalion at Kilkenny Castle as they prepare to be deployed to Lebanon for a peacekeeping mission with UNIFIL. adam.higgins@the-sun.ie Graphic   Desperate ... refugee families","Tabloid",1,"2023-11",0,"Policy"
990,"urc_thesun_raw.docx","The Sun","25/3/2022","791 words","NATASHA CLARK ; NICK GUTTERIDGE","CHEMICAL REACTION; WE UKRAINE NATIONS RALLY AGAINST PUTIN AT SUMMIT lBiden warns of 'in-kind' chem hit lHazmat suits to help Ukraine fight lNato's four new battle groups boost","RUSSIA could face a retaliatory chemical weapons attack if it unleashes deadly gases on innocent civilians in Ukraine, Joe Biden said yesterday. The US President sounded the warning as world leaders met to discuss measures available to combat Vladimir Putin amid fears he could use the barbaric munitions. Boris Johnson warned the Kremlin dictator would face ""catastrophic consequences"" if he dared do so, as concerned western chiefs stepped up preparations to ship out hazmat suits to war-torn Ukraine. The British PM did not rule out putting boots on the ground in the event of a chemical strike, as Mr Biden warned that the West could launch a ""response in kind"" at the landmark summit at Nato's HQ. It came as Nato stepped up chemical and nuclear defences and announced 6,000 soldiers in four new battalions would head to Eastern Europe to bolster the 40,000 already facing down Putin's forces. Ukraine President Volodymyr Zelensky, meanwhile, pleaded with world leaders to send him ""one per cent"" of their aircraft and tanks. In other developments: l VLADIMIR Putin's spokesman declared Boris Johnson enemy number one for leading the world in response to Russia's aggression; l THE US vowed to put up 100,000 Ukrainian refugees and provide $1billion more help; l PRESIDENT Biden said the US would ship liquified gas to Europe to try to help countries wean themselves off Russia's fuel; l BRITAIN slapped sanctions on another slew of Russian oligarchs and banking chiefs, and; l RUSSIAN TV warned of nuclear war if Nato sends in troops to the region. Mr Johnson told the Brussels mega-summit of EU and G7 chiefs that using chemical, biological or nuclear weapons would be ""catastrophic"" for Putin. He said: ""There is a visceral horror of the use of these weapons of mass destruction. I think that if Putin were to engage in anything like that, the consequences would be very, very severe."" He added that the Alliance must maintain ""ambiguity"" to keep Putin second guessing their response. The PM pleaded with world leaders not to abandon President Zelensky - but admitted Britain could not provide him with the tanks and jets he has asked for. French President Emmanuel Macron also ruled out sending tanks and warplanes to Ukraine as it risked making the EU a ""co-belligerent"" in the war. Slovenian PM Janez Jansa warned that Russia could unleash a ""catastrophe"" on Europe by accidentally shelling a chemical plant. He told Putin such a scenario ""could"" trigger Nato's Article 5 defence clause that states an attack on one is an attack on all. The new troops announced yesterday will be posted to Bulgaria, Hungary, Romania and Slovakia. Brit troops are already stationed in Poland and Estonia and will play a part in the new forces plan. But behind closed doors, officials talked down the possibility of triggering an aggressive response, saying it would make too many countries ""direct"" targets. And they admitted that the huge package of international sanctions was not pushing Putin to change his mind about the disastrous war. Senior officials also played down the prospect of putting Nato boots on the ground in Ukraine. Poland raged at other EU leaders for urging Mr Zelensky to make concessions in ongoing peace talks. President Biden would only say it was ""their judgment to make"" if they wanted to negotiate. Whitehall sources said the PM had been privately urging Mr Biden to stand firm for as long as possible, insisting Ukraine should get to decide its own destiny. In a virtual address to the allies yesterday, President Zelensky urged the leaders for ""one per cent of all your planes, one per cent of all your tanks"" but it appeared his demand would not be met. Piling fresh pressure on Western nations to step up their help he said it would show ""who is a friend, who is a partner and who has sold out and betrayed us"". Mr Johnson, meanwhile, praised the Ukrainian leader, right, saying: ""Volodymyr Zelensky has proved to be one of the most extraordinary war leaders of recent times. ""He has marshalled world opinion and mobilised his country. ""What he wants from us is more diplomatic pressure around the world. He wants tighter economic sanctions on the Putin regime. ""He wants some very specific military support, defensive military support for the Ukrainian armed forces and that we are determined to provide."" Mr Johnson hailed him as Ukraine's Churchill in their darkest hour. He told LBC: ""He knows, as Churchill said of himself, he may not have been the lion but he's been privileged to give the roar."" The PM also branded Putin a war criminal for the first time - saying he had ""crossed the red line"". But he denied he was anti Russian and said he had nothing against the innocent people who were getting dragged into the conflict by Putin. @IrishSunOnline Graphic   A UNITED STAND Johnson, Biden, Macron & other world leaders gather at Nato HQ yesterday","Tabloid",1,"2022-03",1,"Policy"
968,"urc_thesun_raw.docx","The Sun","6/9/2023","124 words","GRAINNE NI AODHA","Fest site tents for refugees","TENTS at the site of the Electric Picnic are to be used to house hundreds of Ukrainian refugees for the next six weeks. The festival was held at Stradbally, Co Laois, with 70,000 revellers attending over the weekend period. It comes despite the Minister for Children and Integration saying in November that Ireland would stop using tents to house refugees. As of June, 84,613 Ukrainian refugees have arrived here since the start of the Russian invasion in February 2022. Minister of State Ossian Smyth said 750 Ukrainian refugees will be moved to the festival site this week, amid what he called a ""short-term"" squeeze on accommodation options. Mr Smyth told RTE's Morning Ireland he is confident other accommodation will be found in six weeks' time. Graphic   'Short term' ... Smyth","Tabloid",1,"2023-09",1,"Conditions"
877,"urc_thesun_raw.docx","The Sun","25/3/2022","220 words","GORDON TAIT","WARM WELCOME AS 54 ORPHANS FINALLY ARRIVE","UKRAINIAN orphans were last night settling into their new surroundings after being flown from the war-torn country to Scotland. The 54 children from homes in Dnipro have been given sanctuary in Callander, Stirlingshire, before they move to more permanent accommodation in Edinburgh. The town made them feel welcome by hanging bunting in their national colours around the main square. The children and their guardians were meant to fly from Poland on Monday, but a vital document from the Ukrainian government was not ready in time. They eventually arrived via London in the early hours of yesterday morning. Edinburgh charity Dnipro Kids, which was set up by Hibs fans and has supported the orphanages for years, arranged the evacuation. Steven Carr, from the charity, said he was ""ecstatic"" to get them to safety. He said: ""It's just great to finally get over the line. ""We just take care of them, we make sure everything is in place. It's very traumatic for them - I wouldn't say they are excited to be here, hopefully that will happen over the next few days."" Nicola Sturgeon tweeted a welcome, and wrote: ""I know you'd all rather be at home in Ukraine, but you'll find love, care and support here for as long as you need it."" Three welcome hubs have also been set up around Scotland for Ukrainian refugees arriving in the country. Graphic   Here at last ... youngsters look relieved as they step off planeEn route ... the children board plane for flight from Poland","Tabloid",1,"2022-03",1,"Aid"
1119,"urc_thesun_raw.docx","The Sun","7/3/2022","101 words","ROBIN PETRIE; CRAIG FARRELL","RUNNING FOR THEIR LIVES; Putin's massacre of the innocent as they flee 100k refugees expected in Ireland","RUSSIAN tyrant Vladimir Putin yesterday targeted women and kids in Ukraine after breaking a second ceasefire in two days. An innocent mother and her two young children were slaughtered when a Russian shell hit crowds fleeing a town while tens of thousands remained trapped in a besieged city. And more than 100,000 desperate Ukrainian refugees fleeing the deadly war zone could arrive in Ireland within weeks or sooner, the Government has said. Minister of State Anne Rabbitte yesterday revealed a new register for Irish people willing to offer up rooms in their homes to refugees will be ready in the coming days. Graphic   Terror dash ... mum and child flee Irpin yesterday. Left, Putin","Tabloid",1,"2022-03",1,"Policy"
3974,"urc_thetimes_raw1.docx","The Times","26/2/2022","564 words","Oliver Moody ; im Gosling ; Jane Flanagan","First wave of refugees flood across borders as 100,000 flee homes","More than 60,000 refugees have fled for neighbouring countries since the start of the invasion, leading to queues of up to 12 hours at the borders. Poland received roughly 30,000 displaced Ukrainians over the first 24 hours of the war while 17,500 crossed into Moldova and several thousand more arrived in Slovakia, according to the UN refugee agency. Romania is believed to have taken 10,000 refugees so far and another few thousand have sought refuge in Hungary, which said all five of its crossings on the frontier with Ukraine were at full capacity, with traffic jams stretching for several miles on the Ukrainian side. The total is three times the lower end of the EU's forecasts for the entire conflict, which ranged from 20,000 to more than a million, raising concerns that some countries could be overwhelmed by the influx. UN agencies estimate that more than 100,000 people have been forced to leave their homes and the conflict could drive as many as 5 million to flee. The crisis comes amid growing warnings that the war in the breadbasket of Europe will lead to soaring food prices and leave millions of the world's poor ""knocking on famine's door"".UK government sources said they were not expecting an influx of refugees to move across Europe and the focus was on providing support to help Poland, Romania, Hungary, Slovakia and Moldova respond to those needing temporary homes. A total of 1,000 UK troops are on standby to support Ukraine's neighbours with refugee responses, James Heappey, the armed forces minister, told MPs yesterday. The Lib Dems and a coalition of humanitarian charities have called on the government to offer an ""ambitious commitment to resettle Ukrainian refugees in the UK"". A government source said: ""We've not seen mass movement across the border yet. The countries around Ukraine are inherently safe so the priority now is to make sure British nationals get out and are safe."" Some refugees said they had walked for 20 hours in sub-zero temperatures to reach Ukraine's frontiers. In the Polish town of Medyka hundreds of cars arrived to collect Ukrainian relatives, including several families that had been separated from their men. Marta Buach, 30, from Lviv, said her husband had been drafted before they could cross the border. Men aged 18 to 60 have been ordered to remain in the country. Pawel Szefernaker, 34, Poland's deputy interior minister, said male Ukrainian coach drivers had been among those prevented from leaving and Ukrainian men in Poland, Hungary and the Czech Republic travelled home as they received conscription papers. The World Food Programme said the Black Sea basin was one of the world's most important areas for grain and agricultural production. ""We have 283 million people marching towards starvation with 45 million knocking on famine's door,"" it said in a statement. Russia and Ukraine account for a third of the world's wheat exports, a fifth of its corn trade and 80 per cent of its sunflower oil production, according to data from the US department of agriculture. Among those most reliant on those industries are crisis-struck nations in the Middle East and Africa. Top wheat exporters Country 18% 16% 14% 10% 7% 6% 6% 4% 3% 2% Percentage Value $8.1bn $6.9bn $6.0bn $4.6bn $3.1bn $2.7bn $2.4bn $1.6bn $1.3bn $1.0bn Russia US Canada France Ukraine Australia Argentina Romania Germany Kazakhstan Data for 2019 Source: OEC","Broadsheet",1,"2022-02",1,"Migration"
3785,"urc_thetimes_raw1.docx","The Times","19/3/2022","526 words","Matt Dathan ;Will Humphries","Cornwall opens its heart and its second homes","More homes for Ukrainian refugees have been offered in Cornwall than in any other UK council, according to government figures. Almost 2,000 have been offered so far, with many second-home owners pledging their properties to the government's Homes for Ukraine scheme for the next six months. Leeds and Wiltshire were the next most welcoming councils with each accounting for more than 1,500 homes, according to data shared with The Times. There were also a large number of offers in Winchester and Dorset. Cornwall was also responsible for a similarly large proportion of offers made to 666 people resettled under a community sponsorship scheme for Syrian refugees in 2016. Derek Thomas, the Conservative MP for St Ives, said that he had encouraged second-home owners to volunteer their properties in the county because he believed it would bring together communities that had become divided between locals and those whose main residence is in London or elsewhere. He said: ""It's of no surprise but it's great to hear that Cornwall has responded quickly and generously to the difficult situation that refugees face in Poland and other border countries. The use of second homes is something I've encouraged and it makes common sense for people who own property in Cornwall to offer homes in this way. I know that the communities will do everything they can to support and welcome refugees and they'll be very welcome. ""The negative problem we have with homes that aren't permanently lived in is they are right in the middle of communities and at some times of the year it can leave communities quite empty."" Linzi Hanscomb, founder of Newquay Refugee Support Group, said that it had been contacted by several second home-owners offering their accommodation to Ukrainian refugees for six months. ""We have never had that before,"" she said. ""We have several people who have empty cottages or flats which they would normally rent out or let their family use. There is this massive flurry of interest."" Hanscomb said it had taken about 18 months in the past to go through the government and council processes to permanently rehome a refugee. She said that Disclosure and Barring Ser- vice checks could take several weeks. ""We are not quite sure how this new system is going to work,"" she said. Six refugees have already been matched with residents on the privately-owned island of Tresco, the second biggest of the Isles of Scilly in Cornwall. The island has a permanent population of 130 people, of whom about a third are foreign nationals. Yulia Rylska, 24, from the western Ukrainian city of Lviv, is among those who will catch a helicopter to make the 24-mile journey from Penzance to Tresco next week. She and five other Ukrainian women will be housed on the island until the war in their home country is over. They had never heard of Tresco until a few days ago. Last night she said that she was still ""very confused"" given the turmoil but was ""looking forward to [coming] to Tresco"". The residents will donate the £350 monthly payment they receive from the government under the Homes for Ukraine scheme to the Ukrainian refugees, who will also be given jobs on the island. Graphic   Yulia Rylska, from Lviv, is looking forward to life on the island of Tresco","Broadsheet",1,"2022-03",1,"Aid"
4028,"urc_thetimes_raw2.docx","The Times","15/12/2022","77 words",NA,"Ukraine host pay rises","Government payments to people hosting Ukrainian refugees will be increased to £500 a month, in an effort to prevent families being made homeless. The number of homeless Ukrainian refugees in England has risen by almost 30 per cent in a month, partly as a result of hosts ending support. More than 100,000 Ukrainians have sought sanctuary in the UK through the Homes for Ukraine scheme but ministers feared the cost of living would force host families to withdraw.","Broadsheet",1,"2022-12",1,"Aid"
4037,"urc_thetimes_raw2.docx","The Times","28/2/2022","816 words","Paulina Olszanka Przemysl Oliver Moody","Fleeing Ukrainians fear for families left in harm's way","In a railway station crowded with shellshocked Ukrainians camped out on duvets, camp beds and chairs, Olga, 60, was counting her blessings yesterday. After spending more than 20 hours in a cramped train from Lviv, 43 miles away, with her nine-year-old grandson Sebastian and the family's cat and dog, she had made it to the safety of Poland. It would not be long before Sebastian was reunited with his parents, already in the country. Yet Olga was haunted by thoughts of those she had left in the path of the Russian offensive, including her son and Sebastian's uncle, who had been conscripted. ""My son and his wife have to stay behind,"" she said. ""He has to - and wants to - fight for Ukraine. It's hard."" Over the weekend the number of Ukrainians fleeing more than trebled to at least 386,000. More than 115,000 crossed into Poland, 70,000 into Moldova, 62,000 into Hungary and 41,000 into Romania. Another 26,000 were registered by the Slovakian authorities. The prospect of fighting, with Russian forces attacking civilian targets, has raised concerns that up to 5 million of the country's 44 million people could be forced out. Poland, which already has a population of about a million Ukrainians and has solicited migrant labour from Ukraine in the past, is expecting up to 1.5 million refugees. Many border checkpoints have been overwhelmed by the volume of people attempting to escape, with tailbacks of more than 12 miles at Ukraine's frontier with Moldova and queues lasting longer than 24 hours at other crossings. Some refugees, including children, spent a freezing night without food or medical aid on the Ukrainian side of the border after a computer failure halted the processing of departures. Jacob and Jessie Boekmann, doctors from the United States, left Kyiv with their two-day-old baby, Vivian, shortly after the first missiles struck. After getting stuck in traffic for seven hours at the Polish border they abandoned their car and walked the final eight miles. ""If we had stayed in the car, I think it would have taken us days or weeks to get across,"" Jessie Boekmann said. In what she described as the ""complete chaos"" on the border, the couple were separated because the Ukrainian authorities refused to let any men aged between 18 and 60 leave. It took ten hours and an intervention from the US embassy before her husband could join his family at their Polish hotel. While many Ukrainians escaping the war will stay with friends and family already in neighbouring countries, thousands are in limbo, waiting to learn where they can continue their lives until it is safe to go home, if it ever is. Przemysl's old railway station, an ornate relic of the Habsburg empire, has been converted into a makeshift refugee centre, its grand restaurant now a soup kitchen. Roksana, 51, had just arrived after catching one of the last trains out of Kyiv. She wept when she thought about her daughter in the western city of Rivne, which has come under Russian missile fire, and her brother, who is helping to defend Kyiv. ""It's hard, very hard,"" Roksana said. ""My heart is broken. I want to tell Putin to give back our peace to us. I want to live and work for my daughter, for my children. I am expecting grandchildren. I want to live just like any other ordinary person. I want children to go to schools, get married, study."" Around the station soldiers, police and border guards hand out food and water and for those moving on, the Polish government is allowing Ukrainians free travel on its rail network. Many ordinary people, including some of the million or so Ukrainian citizens already living in Poland, have come to help. One is Pawel, 33, who drove with friends from Szczecin near the Baltic and is offering to take displaced compatriots to their next destination. ""When the war started, I just went into shock and I couldn't do anything, I couldn't even work,"" he said. ""So the next day I just decided to come here because I just want to help our citizens."" Some of those fleeing Ukraine have found it hard to make the journey because of difficulty getting permission to board the trains even with tickets. Romeo, 29, a Nigerian student at Kyiv International University, claimed white Ukrainians were given priority. Ukraine's neighbours have mobilised in a humanitarian response to the crisis. Tens of thousands of people queued at sites across Poland, including Legia Warsaw's stadium, to donate blood, while other Poles donated hundreds of tonnes of food or made space in their homes for refugees. Twenty Latvian drivers volunteered to make a 1,300- mile round trip to Poland to bring refugees to the Baltic coast. Germany has offered free railway tickets to Ukrainians crossing Poland. The Czech Republic sent two trains to collect about 1,400 refugees and said there was ""no ceiling"" on the number of Ukrainians it was prepared to take. Europe must open its doors, leading article, page 19 Graphic   Upset but at least safe, this Ukrainian boy reached Zahony in Hungary yesterdayA young girl at a temporary shelter for Ukrainian refugees at the border crossing in Ubia, Slovakia, yesterday. Inset, a couple embrace before the woman catches a train in Kramatorsk, western Ukraine","Broadsheet",1,"2022-02",1,"Migration"
3782,"urc_thetimes_raw1.docx","The Times","16/3/2022","511 words",NA,"Welcoming war refugees to Britain; Letters to the Editor","Sir, It has been fantastic to see the surge of support across British society for hosting refugees, with tens of thousands of people ready, willing and waiting to do so (""Rush to take in Ukrainians"", Mar 15). The task now will be to match the British offers of support with Ukrainians who want to come to the UK. The sheer scale of interest means there may be an oversupply of hosts in this initial phase. The government is also responsible for resettling the Afghans evacuated from Kabul airport last August. The Afghan Warm Welcome scheme has now stalled, with many people still in temporary hotels. By simply asking those who register for the Ukraine scheme if they are also interested in hosting other groups, the government could speed up its efforts to offer a warm welcome to Afghans too. Sunder Katwala, director, British Future; David Goodhart, head, Demography, Immigration and Integration Unit, Policy Exchange; Luke Tryl, UK director, More in Common Sir, Your leading article (""Refugees Welcome"", Mar 15) was much too kind to the government. Surely the open-hearted welcome to Ukrainian refugees by the British people puts to shame the bureaucratic bungling by Priti Patel and her colleagues. Lord Steel of Aikwood Selkirk, Scottish Borders Sir, Michael Gove says that he has ""just had it right up to here with people trying to suggest that this country is not generous"". So have all of us. The country is generous: it's the government that is mean and petty. Gareth Williams Rockhampton, Glos Sir, I oppose the £350 a month that will be paid to British households to accommodate Ukrainian refugees. This payment may attract the attention of unscrupulous landlords and lead to scams experienced previously with government-funded schemes such as furlough payments. The £350 should be a charitable gesture to support the desperate needs of Ukrainian refugees in a time of unprecedented crisis. I would far rather the money were spent implementing a robust safeguarding policy to ensure the safety of Ukrainian women and children fleeing a war zone and on providing them with funding for the best possible care and support that this country can offer. Helen Hanson Chester Sir, Angela Thomsett (letter, Mar 14) suggests that those fortunate enough to own second homes and Airbnbs should offer them to refugees. She may be surprised to know that many owners have already done so. However, as several of my friends have found, if the accommodation offered is not in large towns or cities it will not be taken up. The guests are allowed to choose who and where their hosts will be and most opt to be near city centres. As they will need to attend job and welfare interviews it is probably a wise choice. Alison Marshall Stony Stratford, Bucks Sir, I share Clare Foges's outrage (comment, Mar 14; letters, Mar 15) that India, the world's largest democracy, has not condemned Russia's attempt to extinguish democracy in Ukraine. I hope this will dispel any lingering notion of India becoming a permanent member of the UN security council. Rohan Fernando Epsom, Surrey","Broadsheet",1,"2022-03",1,"Aid"
3786,"urc_thetimes_raw1.docx","The Times","10/3/2022","577 words","Matt Dathan","Anger increasing at failure to provide humanitarian help; Analysis","Britain's chaotic and under whelming response to the Ukrainian refugee crisis is a combination of political reluctance, Home Office bureaucracy and misjudgment (Matt Dathan writes). First, the refusal to drop visa requirements was driven by Priti Patel, the home secretary, seeking to prioritise security concerns over the humanitarian situation, according to officials at the Home Office. ""Her focus is very much on the security of the UK. That is her ultimate viewpoint and therefore she's not looking at it from a humanitarian issue,"" one senior Home Office official said. This is driven by her political instincts but also the experience of the evacuation effort in Afghanistan, when concerns were raised over individuals being let into Britain despite being found to be on terrorist watchlists. Patel even rang her Irish counterpart to express concerns about their so-called open-door approach to admitting Ukrainian refugees, which has led to more than 2,000 being welcomed into the country, more than double the UK's response. The home secretary is concerned that Russian agents could use the route as a back door into Britain, given the common travel area between the UK and the Republic of Ireland. The requirement to conduct biometric checks on every Ukrainian coming to the UK has placed a limit on the speed at which visas can be granted, and will do so for as long as the checks remain in place. Practical concerns about where the Ukrainian refugees will live have also helped to drive caution in Britain's response. Both the Home Office and Michael Gove's housing and communities department are terrified of the practical obstacles of having to find accommodation for tens of thousands of Ukrainian refugees when they have failed to find homes for 12,000 Afghans seven months after the evacuation of Kabul. Finally, as the crisis deepens by the hour, the Home Office has misjudged both the sheer scale of the refugee crisis and the public mood in Britain. It has failed to move with the rapidly changing situation on the ground. Initially the Home Office said that its primary focus was on helping Ukraine's neighbouring countries to cope with an influx of refugees, insisting that the government in Kyiv did not want western states to encourage mass resettlement schemes for fear that Ukrainians would not return to rebuild their country after the war. But as the Russian bombardments became increasingly barbaric and inhumane, the initial exodus quickly escalated to become Europe's biggest refugee crisis since the Second World War. Britain's offer to Ukrainians has opened up by only a fraction. Ministers have been struck by the strength of anger from some Conservative MPs willing publicly to vent their anger at Britain's lack of generosity. Liz Truss, the foreign secretary, repeatedly deflected blame for the refugee policy on to Patel when questioned by MPs on Monday. The following day Ben Wallace, the defence secretary, insisted ""I am not the home secretary"" when it was his turn to face MPs. Yesterday Grant Shapps, the transport secretary, piled on further pressure by admitting that ""lessons will be learnt"" by Britain's response to the crisis. Today The Times reveals that Boris Johnson, the prime minister, has also become increasingly frustrated with the low number of refugees being given sanctuary in the UK. If this does not increase rapidly in the days ahead, Patel's future will again become one of the main topics of discussion in Westminster.","Broadsheet",1,"2022-03",0,"Policy"
